index,enmo__sum_values,enmo__median,enmo__mean,enmo__length,enmo__standard_deviation,enmo__variance,enmo__root_mean_square,enmo__maximum,enmo__absolute_maximum,enmo__minimum,light__sum_values,light__median,light__mean,light__length,light__standard_deviation,light__variance,light__root_mean_square,light__maximum,light__absolute_maximum,light__minimum,hour__sum_values,hour__median,hour__mean,hour__length,hour__standard_deviation,hour__variance,hour__root_mean_square,hour__maximum,hour__absolute_maximum,hour__minimum,weekday__sum_values,weekday__median,weekday__mean,weekday__length,weekday__standard_deviation,weekday__variance,weekday__root_mean_square,weekday__maximum,weekday__absolute_maximum,weekday__minimum,relative_date_PCIAT__sum_values,relative_date_PCIAT__median,relative_date_PCIAT__mean,relative_date_PCIAT__length,relative_date_PCIAT__standard_deviation,relative_date_PCIAT__variance,relative_date_PCIAT__root_mean_square,relative_date_PCIAT__maximum,relative_date_PCIAT__absolute_maximum,relative_date_PCIAT__minimum,kid_id,peak_movement_hour,peak_light_hour,avg_movement_day,avg_movement_night
454,9182.852539,0.002584224567,0.02184334025,420396,0.05690400675,0.0032380661,0.06095242128,3.567015648,3.567015648,0,3581344.25,1.503548622,8.518978119,420396,24.60973167,605.638855,26.04250145,2585.600098,2585.600098,0,1601628,4,3.809807895,420396,1.955180663,3.822731425,4.282215271,7,7,1,4851192,12,11.53957697,420396,6.888672691,47.45381145,13.43933213,23,23,0,6776880,16,16.12022972,420396,7.031793118,49.44611359,17.58715248,28,28,4,bbe5bedd,11,13,0.027572397,0.004342542
455,21150.97461,0.01639539376,0.05297331885,399276,0.1484257877,0.02203021385,0.1575956047,3.883477449,3.883477449,0,4605384,12,11.53433715,399276,6.924907795,47.95434796,13.45344868,23,23,0,1535052,4,3.844588706,399276,1.978921231,3.91612924,4.324001799,7,7,1,50509992,7.666666508,126.503952,399276,414.2462769,171599.9688,433.1318665,2657.5,2657.5,0,34261604,86,85.80932617,399276,6.675249577,44.55895996,86.06858063,97,97,74,9e052412,12,12,0.068176106,0.007084009
456,5483.100098,0.005160658155,0.01030162163,532256,0.0402440615,0.001619584509,0.04154164344,2.79092288,2.79092288,0,16091141,3.88313365,30.23195839,532256,160.6460724,25807.16211,163.4660034,2616.199951,2616.199951,0,6117344,12,11.49323634,532256,6.938967204,48.14926586,13.42548872,23,23,0,71712256,135,134.7326355,532256,8.94665432,80.0426178,135.0293274,150,150,119,2068954,4,3.887140774,532256,1.960011453,3.841644897,4.35333301,7,7,1,3216b978,14,12,0.012409404,0.0040321625
457,28358.60938,0.03229860589,0.09990350902,283860,0.2256596982,0.05092229694,0.2467853725,5.440618038,5.440618038,0,12303198,44,43.34248734,283860,10.24835873,105.0288544,44.53762054,63,63,27,15538914,9.375,54.74147034,283860,236.9636688,56151.78125,243.2044525,2642.199951,2642.199951,0,3869857,14,13.63297752,283860,4.712831229,22.21077819,14.424592,23,23,0,1088101,3,3.83323117,283860,2.075451232,4.307497817,4.35903189,7,7,1,b074f33b,17,13,0.1036324,0.016671153
458,4760.800293,0.001171883894,0.01185269374,401664,0.05714924634,0.00326603651,0.05836542696,3.319525719,3.319525719,0,4635912,12,11.54176625,401664,6.899765517,47.60676418,13.44690048,23,23,0,7136471,10.76725197,17.76726532,401664,79.72229004,6355.643555,81.67813873,2624.333252,2624.333252,0,1534800,4,3.821104207,401664,1.991142942,3.964650215,4.308768684,7,7,1,29587996,74,73.66355133,401664,6.719276905,45.14868164,73.96935272,85,85,62,579e50bd,19,16,0.01503227,0.002178805
459,32092.37891,0.01654013246,0.07877595723,407388,0.1916564703,0.03673220426,0.2072145194,3.881487846,3.881487846,0,26539804,3.241771221,65.14625549,407388,247.566925,61289.38281,255.9949341,2653.800049,2653.800049,0,10991844,27,26.98126602,407388,6.814803123,46.44154358,27.82858849,39,39,15,4688208,12,11.50796783,407388,6.972603049,48.61719328,13.45550136,23,23,0,1695360,4,4.161536422,407388,1.962610642,3.851840533,4.60111138,7,7,1,9540fa8e,19,17,0.10371348,0.0057269665
460,2160.746582,0.00183808431,0.005275002681,409620,0.02174944431,0.0004730382934,0.02237998694,3.362609148,3.362609148,0,1459293.75,0.6315937638,3.562554836,409620,5.605654716,31.42336464,6.641923904,122,122,0,1650816,4,4.030115717,409620,1.905847708,3.632255487,4.458036359,7,7,1,31452472,77,76.78451538,409620,6.850331783,46.92704773,77.08946991,89,89,65,4736676,12,11.56358576,409620,6.937617228,48.1305328,13.48506761,23,23,0,2cda86bd,12,8,0.0059928373,0.0031036343
461,12647.46777,0.02018629201,0.04969164357,254519,0.1087881774,0.0118348673,0.1195998788,4.237391472,4.237391472,0,6753870,24,26.5358181,254519,9.853732109,97.09603119,28.30628395,46,46,12,10137776,5.507018566,39.83111572,254519,195.6931152,38295.79297,199.7055664,2634.399902,2634.399902,0,967637,4,3.80182619,254519,1.818957632,3.308606867,4.214556827,7,7,1,3606304,14,14.16909543,254519,5.229166703,27.34418441,15.10322647,23,23,0,f47abc42,11,11,0.051165737,0.017550267
462,3938.391602,0.007995864376,0.009422620758,417972,0.0427961126,0.001831507194,0.04382114485,4.248091221,4.248091221,0,1654920,4,3.959403979,417972,2.100423002,4.411776786,4.48203711,7,7,1,5780587.5,1.515855312,13.83008289,417972,89.79265594,8062.721191,90.85148621,2559.399902,2559.399902,0,4825800,12,11.54574948,417972,6.915550273,47.82483558,13.45842363,23,23,0,5117472,12,12.24357605,417972,6.989489555,48.85296249,14.09816074,24,24,0,c2b40d6f,15,10,0.010119245,0.0073108925
463,20471.4375,0.02834830433,0.0793325156,258046,0.1672020257,0.02795651555,0.1850680113,4.454874039,4.454874039,0,3245451,12,12.57702541,258046,9.414536476,88.63349915,15.71034813,56,56,0,13147450,6,50.95002365,258046,216.5553284,46896.20703,222.4682159,2642,2642,0,3657691,14,14.17456965,258046,4.789621329,22.94047248,14.96191489,23,23,0,1006177,4,3.899215644,258046,2.024511965,4.098648695,4.393464616,7,7,1,6c737069,17,15,0.081389666,0.017838806
464,653.7606201,0.0204712376,0.02755925432,23722,0.03801983222,0.001445507631,0.04695764184,1.170792222,1.170792222,0,195061.5313,6.004760742,8.222811699,23722,22.05396271,486.3772888,23.53703499,1314,1314,0,105769,5,4.458688138,23722,1.809654927,3.274850956,4.811938369,7,7,1,1083772,49,45.68636703,23722,14.01716518,196.4809265,47.78833771,62,62,0,311661,15,13.1380575,23722,5.827057,33.95459328,14.3723049,23,23,0,c9902f48,18,18,0.027833842,0.024902351
465,19223.625,0.01173536386,0.04707242548,408384,0.1302538067,0.01696605608,0.1384986192,3.576158524,3.576158524,0,1645740,4,4.029883639,408384,1.90706294,3.636889056,4.45834624,7,7,1,5159140,4.701901913,12.63306141,408384,59.0049057,3481.578857,60.34212112,2619.199951,2619.199951,0,4727340,12,11.57572285,408384,6.941353119,48.18238312,13.49739762,23,23,0,32994720,81,80.79337311,408384,6.829139233,46.63714218,81.08146667,93,93,69,47240aa3,15,15,0.060332842,0.006882853
466,819.5931396,0.01421239227,0.04502269626,18204,0.1549333632,0.02400434576,0.1613424569,3.988445759,3.988445759,0,29640,2,1.628213579,18204,0.4832817791,0.233561278,1.698423015,2,2,1,867024,48,47.62821198,18204,0.4832817614,0.2335612476,47.63066483,48,48,47,1802864.125,11.86142159,99.03670502,18204,402.8596191,162295.875,414.8543396,2624.600098,2624.600098,0,212292,12,11.66183256,18204,6.78123745,45.98518135,13.49012676,23,23,0,5f9dddb4,12,12,0.05785161,0.0037919963
467,15365438,4.300138474,56.39023972,272484,233.8818207,54700.70313,240.583786,2640.399902,2640.399902,0,12725.57617,0.01724248752,0.04670210555,272484,0.1119636223,0.01253585238,0.1213133857,4.222935677,4.222935677,0,1145676,4,4.20456247,272484,1.981870614,3.92781113,4.648242323,7,7,1,3148596,12,11.5551592,272484,6.95487998,48.37035553,13.48673644,23,23,0,12218676,45,44.84181213,272484,4.566367149,20.85170937,45.0737114,53,53,37,6774ba64,11,11,0.05933328,0.009269401
468,14428.38672,0.01810766943,0.03920789063,367997,0.06495830417,0.004219580907,0.07587383687,3.914666891,3.914666891,0,7215179,8.495108604,19.6066246,367997,47.69897079,2275.191895,51.57142639,2600.199951,2600.199951,0,5168308,15,14.04442971,367997,5.891985557,34.71549381,15.23028232,23,23,0,10414672,29,28.30097008,367997,10.29750729,106.0386658,30.11616516,49,49,11,1415661,4,3.846936252,367997,1.985688748,3.942959802,4.329189108,7,7,1,325afd3d,16,15,0.040001336,0.03116128
469,14609.6582,0.01128336508,0.03514852002,415655,0.1039405987,0.01080364734,0.1097226813,5.152546883,5.152546883,0,5919986.5,5.279304504,14.24254894,415655,46.71624374,2182.407471,48.83910751,2599.800049,2599.800049,0,10872994,26,26.15869904,415655,6.953922749,48.35704422,27.0672226,38,38,14,4783641,12,11.50868148,415655,6.916850974,47.8428274,13.42730713,23,23,0,1750028,4,4.210289784,415655,1.977999668,3.912482685,4.6517763,7,7,1,84875079,15,12,0.044244576,0.007778348
470,19364.70313,0.01617773063,0.04510005936,429372,0.1275876164,0.01627860032,0.1353241205,4.673556328,4.673556328,0,1656828,4,3.858723904,429372,1.924912026,3.705286307,4.312196247,7,7,1,2372807,2.571428537,5.526226521,429372,26.36964989,695.3583984,26.94248009,2515.800049,2515.800049,0,23437224,55,54.58489227,429372,7.183749199,51.60625458,55.05558014,67,67,42,4932468,11,11.4876331,429372,6.941018783,48.17774175,13.42175309,23,23,0,1f2164a4,12,9,0.05697923,0.009751576
471,5184.169922,0.02264977619,0.04354542494,119052,0.1017350554,0.01035002153,0.1106626615,2.660534143,2.660534143,0,1708412.875,4.538766861,14.35013962,119052,27.03738213,731.0200195,30.60958099,1149,1149,0,8750784,74,73.50388336,119052,2.030215025,4.121772766,73.53190613,77,77,70,1368900,11,11.49833686,119052,6.976584901,48.67273688,13.44933037,23,23,0,481932,4,4.048079831,119052,1.979281506,3.917555279,4.506052107,7,7,1,c73f149c,16,6,0.054215316,0.012208975
472,17512.61328,0.02207972668,0.04972843081,352165,0.09677631408,0.00936565455,0.1088052094,4.4596591,4.4596591,0,5999592,18,17.0363102,352165,9.911140442,98.23070526,19.70955467,37,37,0,11458261,9.763641357,32.53662491,352165,145.9025879,21287.56641,149.4864502,2576.5,2576.5,0,4531700,14,12.8681158,352165,7.11652431,50.64491826,14.70487411,23,23,0,1393054,4,3.955685545,352165,1.994750133,3.979028094,4.4301779,7,7,1,53905a2c,21,14,0.04962019,0.050103456
473,7402.057617,0.000837026455,0.01909833774,387576,0.08855184913,0.007841430604,0.09058795124,3.702362299,3.702362299,0,4494204,12,11.59567156,387576,6.902111117,47.63913787,13.49439649,23,23,0,4342536,11,11.20434666,387576,6.480628967,41.99855423,12.94356823,22,22,0,11000646,2.968024731,28.38319778,387576,173.7251282,30180.41992,176.0284576,2585.600098,2585.600098,0,1566252,4,4.041148059,387576,1.945399299,3.784578433,4.48502576,7,7,1,1eedf45e,15,13,0.024323683,0.003014604
474,3407.953613,0.06028085202,0.1047473028,32535,0.1934678406,0.03742980585,0.2200040966,3.666505337,3.666505337,0,426488,13,13.10859075,32535,3.861555854,14.91161361,13.66553201,23,23,0,124195,4,3.817273705,32535,1.211195815,1.466995303,4.004818828,7,7,1,946748,28,29.09936905,32535,6.085739613,37.03622818,29.72893524,61,61,26,523911.5,6.465277672,16.10301208,32535,51.43065643,2645.112549,53.89266586,2414,2414,0,3ba48ca7,16,15,0.10559095,0.026489956
475,22528418,9.092123032,54.97256851,409812,250.1898041,62594.94141,256.15802,2647.800049,2647.800049,0,12391.5459,0.007101155818,0.03023714758,409812,0.1100705341,0.01211552322,0.1141481772,4.905910492,4.905910492,0,11506560,28,28.07765579,409812,6.856595993,47.01290894,28.90272713,40,40,16,4703820,11,11.47799479,409812,6.957126204,48.40160502,13.42184672,23,23,0,1707972,4,4.167696407,409812,2.058829956,4.238780788,4.648491597,7,7,1,c38a5c9b,12,12,0.037078205,0.010037797
476,9538.304688,0.004344010726,0.02530913614,376872,0.1089197993,0.01186352223,0.1118216068,5.479445934,5.479445934,0,30372492,8.800000191,80.59100342,376872,328.2790833,107767.1484,338.0267029,2649.25,2649.25,0,1499400,4,3.978539133,376872,1.96786525,3.872493644,4.438610962,7,7,1,4339008,12,11.51321404,376872,6.949729005,48.29873324,13.44815343,23,23,0,16935216,45,44.93625259,376872,6.308218479,39.79362106,45.37687302,56,56,34,7c194077,12,14,0.0314679,0.007045922
477,13800.83301,0.01916704699,0.04369675368,315832,0.08899316937,0.007919784635,0.09914227575,3.86279583,3.86279583,0,12801870,5.248360634,40.53379822,315832,218.1647491,47595.85938,221.8982849,2647,2647,0,4412194,15,13.97006636,315832,6.858481657,47.03877064,15.56282509,23,23,0,1288119,4,4.078494263,315832,2.024457721,4.098429066,4.553300398,7,7,1,5489524,17,17.3811512,315832,10.8071003,116.7934113,20.46699524,45,45,0,c09d41cd,18,12,0.047635544,0.023851583
478,11490.72949,0.0176037401,0.03915990144,293431,0.08394876122,0.007047394756,0.09263310581,4.220924377,4.220924377,0,3320405.25,5.069412708,11.3157959,293431,38.22053528,1460.809204,39.86046219,2528.399902,2528.399902,0,1177896,4,4.014217993,293431,1.956563082,3.828139094,4.465656188,7,7,1,9534036,33,32.49157715,293431,8.372490883,70.09860992,33.55295944,50,50,18,3729673,13,12.71056228,293431,4.727242439,22.34682107,13.56116568,23,23,0,f1049268,11,11,0.040278062,0.019149592
479,564.199707,0.02791273966,0.03906659037,14442,0.04532573745,0.002054422395,0.05983828753,0.763483882,0.763483882,0,69040,6,4.780501316,14442,2.681420236,7.190014483,5.481168426,7,7,1,225841,17,15.63779255,14442,4.825039512,23.28100629,16.36525472,23,23,0,1091897.5,17.79999924,75.60569763,14442,233.2541962,54407.52344,245.2014465,2554.800049,2554.800049,0,161028,8,11.14997959,14442,10.95938492,120.1081238,15.63426113,52,52,7,aaefeff0,17,16,0.04027383,0.025020093
480,14262.5791,0.0131442463,0.03435507789,415152,0.09231443703,0.00852195546,0.09849988669,4.922180653,4.922180653,0,7851106,4.400000095,18.91140175,415152,110.1233521,12127.15234,111.7353821,2631,2631,0,55305360,133,133.2171326,415152,6.944007874,48.21924591,133.397995,145,145,121,4776564,12,11.50557868,415152,6.920751886,47.89680666,13.42665809,23,23,0,1714272,4,4.129263499,415152,2.075198712,4.306449695,4.621392294,7,7,1,63d4ab9a,13,14,0.04320364,0.0077725546
481,14865.43652,0.01381756738,0.03862155601,384900,0.08945702016,0.008002557792,0.09743808955,3.58677578,3.58677578,0,4269803.5,4.992199898,11.09327984,384900,32.86299133,1079.976196,34.68482971,2489,2489,0,1486596,4,3.862291504,384900,2.024223851,4.0974822,4.360593751,7,7,1,14286312,37,37.11694336,384900,6.4403162,41.47767258,37.67154312,48,48,26,4439772,12,11.5348714,384900,6.889837414,47.46985959,13.43588917,23,23,0,432aff11,17,12,0.04933316,0.0059524933
482,4455.380371,0.02056161687,0.05114072934,87120,0.1059151515,0.01121801976,0.1176154539,3.797706366,3.797706366,0,1213224,14,13.92589532,87120,4.850034767,23.52283724,14.74630115,23,23,0,363941,4,4.17746786,87120,1.37137187,1.880660806,4.396805492,7,7,1,1952621.875,5.343346596,22.41301537,87120,61.35383606,3764.293213,65.31949615,2364.333252,2364.333252,0,2097409,18,24.07494354,87120,13.77292347,189.6934204,27.7361908,57,57,9,40087bc5,13,18,0.05203962,0.020614654
483,5289.895508,0.007956918329,0.03124642931,169296,0.0701982677,0.004927797243,0.07683838159,2.331377268,2.331377268,0,2319805.75,5.245911598,13.70266151,169296,54.87340164,3011.090332,56.55840683,2555.199951,2555.199951,0,25069728,148,148.0822296,169296,2.85512352,8.151730537,148.1097565,153,153,143,1940136,11,11.46002268,169296,6.984654759,48.7854021,13.42078694,23,23,0,671616,4,3.967110859,169296,2.240449906,5.019615781,4.556049204,7,7,1,067b9287,14,13,0.039662905,0.006679676
484,2700.235107,0.007295534015,0.03159943596,85452,0.09299334139,0.008647761308,0.09821550548,4.797413349,4.797413349,0,984108,12,11.51650049,85452,6.958503512,48.42077113,13.45550277,23,23,0,379464,5,4.440668445,85452,2.188337114,4.788819326,4.950591436,7,7,1,20631288,241,241.4371643,85452,1.483804226,2.201674938,241.4417267,244,244,239,1260435.375,4.043697834,14.75021458,85452,51.06328964,2607.459717,53.15100479,1746,1746,0,abaf745c,13,13,0.040320314,0.005819534
485,11570.60254,0.02297526971,0.02735755034,422940,0.06023070216,0.003627737518,0.06615266204,3.247143984,3.247143984,0,9558977,4,22.60126114,422940,143.7370605,20660.34375,145.5031586,2645.5,2645.5,0,4876752,12,11.53060009,422940,6.972394034,48.61427856,13.4747548,23,23,0,1627596,4,3.848290538,422940,1.931276421,3.729828614,4.305713492,7,7,1,9490500,22,22.43935394,422940,7.072375774,50.01849747,23.52749634,35,35,10,f6c0e2b7,17,15,0.030599622,0.017756307
486,85.26470947,0.02299891412,0.04099264741,2080,0.1179916263,0.01392202359,0.1249096543,3.293611288,3.293611288,0,57779.42969,13.18773842,27.77857208,2080,58.80990219,3458.604736,65.04040527,1164.199951,1164.199951,0,29139,16,14.00913462,2080,3.994878118,15.95905117,14.56759774,23,23,6,9364,5,4.501923077,2080,0.8372322499,0.7009578402,4.579112275,6,6,1,95788,35,46.05192184,2080,15.22959518,231.9405823,48.50484848,70,70,35,5.52E+06,16,16,0.040992647,
487,17446.5332,0.01090322901,0.04390788078,397344,0.115741618,0.01339612156,0.1237902418,3.916136503,3.916136503,0,1661496,4,4.181505194,397344,2.010581108,4.042436391,4.639765305,7,7,1,7784916,20,19.59238434,397344,6.649826527,44.22019577,20.69013596,31,31,8,6341418.5,5.07068491,15.95951748,397344,36.3191452,1319.080322,39.67097473,1907.400024,1907.400024,0,4569216,11,11.49939599,397344,6.922913631,47.92673315,13.42247523,23,23,0,9052579b,14,15,0.05619781,0.007049924
488,14351.83984,0.007180796936,0.0344585292,416496,0.09449010342,0.008928379044,0.1005771831,3.101631641,3.101631641,0,7213244.5,4.982686996,17.31888008,416496,59.29686356,3516.11792,61.77426529,2561,2561,0,5096736,12,12.2371788,416496,6.965562344,48.51905823,14.08075333,24,24,0,4799784,12,11.52420191,416496,6.917479548,47.85152329,13.44093572,23,23,0,1649520,4,3.960470209,416496,2.100792073,4.413327335,4.483151972,7,7,1,119e181e,9,11,0.043616727,0.006827049
489,16661.60547,0.02116449177,0.04297595471,387696,0.09827584028,0.00965814013,0.1072617024,3.820319891,3.820319891,0,29110962,9.462587357,75.08708191,387696,285.7733459,81666.39844,295.4732971,2632.800049,2632.800049,0,1565160,4,4.037080599,387696,1.944137334,3.779669972,4.480813513,7,7,1,31834372,82,82.11168671,387696,6.484772682,42.05227661,82.36734009,93,93,71,4479024,12,11.55292807,387696,6.877873285,47.30514092,13.44527009,23,23,0,4a17b463,17,11,0.053163104,0.0116067175
490,8535.396484,0.00630589202,0.0219072029,389616,0.04491998255,0.002017804887,0.0499772951,2.099795818,2.099795818,0,6170940,5.49498558,15.83851814,389616,49.97204208,2497.204834,52.42197418,2521.399902,2521.399902,0,29739106,76,76.32926941,389616,6.515650749,42.45370483,76.60688019,88,88,65,4512012,12,11.58066404,389616,6.953234687,48.34747262,13.50774786,23,23,0,1606152,4,4.122397437,389616,1.987437388,3.949907373,4.576468945,7,7,1,3c0aba64,16,15,0.025121057,0.012195572
491,14283.73145,0.01880939677,0.03957150877,360960,0.07959138602,0.006334788632,0.0888858363,2.504417419,2.504417419,0,3169535.25,1.719475031,8.780849457,360960,58.14483261,3380.821533,58.80411911,2604.399902,2604.399902,0,4143216,11,11.47832447,360960,6.933886752,48.07878549,13.41009762,23,23,0,21538608,60,59.67034531,360960,6.041322708,36.49757767,59.97539139,70,70,49,1445760,4,4.005319149,360960,2.003978332,4.015929153,4.478672866,7,7,1,9f70688f,16,13,0.047411785,0.016216647
492,2259.5271,0.003256399417,0.0054576369,414012,0.04100987688,0.001681810012,0.04137143493,4.81016016,4.81016016,0,1678932,4,4.05527376,414012,1.907422228,3.638259556,4.481462354,7,7,1,34329072,105,82.9180603,414012,40.83182526,1667.238037,92.42641449,612.5999756,612.5999756,0,19023096,46,45.94817352,414012,6.928209782,48.00009155,46.46756744,58,58,34,4762020,12,11.50213037,414012,6.927887558,47.99562602,13.42738356,23,23,0,23567787,8,8,0.0062985756,0.0029405602
493,11946.34277,0.04912133142,0.1061604619,112531,0.1882819533,0.03545009345,0.2161484361,3.808876038,3.808876038,0,446741,5,3.969937173,112531,2.246555566,5.047011912,4.561514339,7,7,1,2297340,20,20.41517448,112531,6.75055027,45.56992722,21.5023098,49,49,10,13319244,9,118.3606644,112531,396.8709106,157506.5313,414.1446228,2648,2648,0,1585154,14,14.0863762,112531,4.072749786,16.58729082,14.66333131,23,23,0,380029ef,15,14,0.10751182,0.013758676
494,3483.867676,0.02239437401,0.04779754952,72888,0.1133607179,0.01285065152,0.1230254322,4.754273891,4.754273891,0,322908,5,4.430194271,72888,1.663973355,2.768807327,4.73238086,7,7,1,961351,14,13.18942738,72888,5.620990276,31.59553337,14.33724308,42,42,6,9903717,11.25,135.875824,72888,417.493866,174301.125,439.0482483,2635,2635,0,1029278,14,14.12136428,72888,4.636259476,21.49490193,14.86296845,23,23,0,f6d6f400,8,16,0.04864884,0.013171921
495,13995.27832,0.02819148637,0.08217290789,170315,0.1789156646,0.03201081604,0.1968837231,5.010178089,5.010178089,0,23838534,6.905990601,139.9673157,170315,439.7337036,193365.7188,461.4721375,2646.666748,2646.666748,0,653480,4,3.836890468,170315,1.895600057,3.593299575,4.279606061,7,7,1,2279913,13,13.38644864,170315,4.205568702,17.68680811,14.03152933,23,23,0,4172876,24,24.50093079,170315,7.155015469,51.19424438,25.52429771,42,42,14,613fc399,13,13,0.08439102,0.018391851
496,5900351,8.319890022,14.60945797,403872,27.90675735,778.7871094,31.49957657,350,350,0,3200.706055,0,0.007925050333,403872,0.03406914696,0.001160706743,0.03497875482,3.081021547,3.081021547,0,1631112,4,4.038685524,403872,2.102267327,4.419527913,4.553076836,7,7,1,54432840,135,134.7774506,403872,6.750888348,45.57449341,134.9464111,146,146,123,4688040,12,11.6077371,403872,6.926649174,47.97846878,13.51732331,23,23,0,ee21612e,15,11,0.00952429,0.0030238042
497,11026.20996,0.003807674861,0.02726075053,404472,0.07407471538,0.005487063434,0.07893168926,3.28869462,3.28869462,0,1625616,4,4.019106391,404472,1.910084164,3.648421512,4.44990311,7,7,1,16679145,11.67084885,41.23683548,404472,141.4886017,20019.02539,147.3753662,2643.5,2643.5,0,4689144,12,11.59324749,404472,6.907650962,47.71564182,13.49514836,23,23,0,33457816,83,82.71973419,404472,6.76251936,45.73166656,82.99569702,94,94,71,9ddfb9e6,9,13,0.035071723,0.003275026
498,26108.46289,0.03410352767,0.1203177124,216996,0.2428101599,0.05895677581,0.2709854543,4.473383427,4.473383427,0,14717127,67,67.82211304,216996,7.24068737,52.42755508,68.20752716,87,87,56,19761652,12.91620827,91.06919861,216996,313.2874146,98149.00781,326.2554321,2647.666748,2647.666748,0,2807221,13,12.93674077,216996,4.926021241,24.26568527,13.84286629,23,23,0,808767,4,3.727105569,216996,1.92512114,3.706091405,4.194926379,7,7,1,cadd4ae5,16,14,0.12571874,0.01982735
499,6144.915527,0.007527843118,0.0161070805,381504,0.02994704992,0.0008968257462,0.03400387987,1.486150503,1.486150503,0,36299644,95,95.14878845,381504,6.384469509,40.76145172,95.36273956,106,106,84,5664586.5,6.910580635,14.84803963,381504,68.12574005,4641.116699,69.72502899,2531.800049,2531.800049,0,4392120,12,11.51264469,381504,6.91337068,47.79469416,13.42891216,23,23,0,1537908,4,4.031171364,381504,1.958297848,3.83493046,4.481659628,7,7,1,abac67cc,14,11,0.017612513,0.011569496
500,7602.012695,0.03127614036,0.07931900769,95841,0.1722073108,0.02965535596,0.1895965785,3.970454693,3.970454693,0,3323291.25,5.35596323,34.67504883,95841,153.1733093,23462.06445,157.049118,2617,2617,0,1902198,20,19.847435,95841,6.009047508,36.10865402,20.73714638,100,100,10,1368231,15,14.27605096,95841,3.979939366,15.83991736,14.8204436,22,22,5,490246,5,5.115201219,95841,1.4884392,2.215451251,5.327357202,7,7,1,db38d1f9,15,15,0.07932256,0.011034041
501,10260.90527,0.005295605399,0.0279308632,367368,0.1122680455,0.01260411367,0.1156903133,4.36494875,4.36494875,0,11204167,7.367528915,30.49848366,367368,180.994751,32759.09766,183.5463562,2636.333252,2636.333252,0,4239432,12,11.54001437,367368,6.892132157,47.50148567,13.44148122,23,23,0,1464984,4,3.987783367,367368,1.990778957,3.963200855,4.45708616,7,7,1,13825692,38,37.63444901,367368,6.147721291,37.79447556,38.13326645,48,48,27,97bb0cc0,15,15,0.035252646,0.005603277
502,12328.12305,0.009511081502,0.02902182564,424788,0.08642743528,0.007469702046,0.09116999805,4.749892712,4.749892712,0,10456461,9.463476181,24.61571693,424788,86.32823944,7452.564453,89.76912689,2605.199951,2605.199951,0,4919736,12,11.5816266,424788,6.94175135,48.1879118,13.5026659,23,23,0,1747212,4,4.113138789,424788,1.913360254,3.66094746,4.536392637,7,7,1,5223300,12,12.2962513,424788,7.102309227,50.4427948,14.20002079,25,25,0,d445fb74,12,11,0.03608344,0.0075833704
503,8350.572266,0.006962217391,0.02049360983,407472,0.05285875872,0.002794048283,0.05669247732,2.211821079,2.211821079,0,4047259,6.623425484,9.932606697,407472,21.70739174,471.2108154,23.87189865,2559.199951,2559.199951,0,7308288,18,17.9356823,407472,6.816000938,46.45787048,19.18714523,30,30,6,4696920,12,11.52697609,407472,6.969520947,48.57422223,13.47016703,23,23,0,1693500,4,4.156113794,407472,1.958722956,3.836595617,4.594548671,7,7,1,4e85505f,12,15,0.024876857,0.0075842426
504,4252.8125,0.0002745475504,0.01058798563,401664,0.04484775662,0.002011321252,0.04608065262,2.663072109,2.663072109,0,1653936,4,4.117710325,401664,1.947385588,3.792310627,4.554980675,7,7,1,4075766,2.639330864,10.14720249,401664,58.08668137,3374.062744,58.96634293,2562.5,2562.5,0,11545128,29,28.74324799,401664,6.716864586,45.11626816,29.51763153,40,40,17,4644096,12,11.56214149,401664,6.914206272,47.80624838,13.47179885,23,23,0,f81598bf,8,13,0.012760281,0.003978748
505,12800.13086,0.02266245335,0.0464195013,275749,0.09641589969,0.00929602515,0.1070083752,3.644084692,3.644084692,0,26564988,8.131456375,96.33757019,275749,354.3725586,125579.9063,367.2339783,2626,2626,0,3853792,14,13.9757243,275749,4.776951431,22.81926498,14.76956786,23,23,0,1118888,4,4.057632122,275749,1.86296791,3.470649432,4.464865941,7,7,1,7560985,28,27.41980934,275749,7.73211956,59.78567123,28.48914719,50,50,14,21a76448,12,12,0.04726927,0.020483093
506,8999.666992,0.007197731175,0.0239027366,376512,0.07187818736,0.005166473333,0.0757483542,3.343552113,3.343552113,0,12108528,4.909090996,32.15974045,376512,188.2861633,35451.67969,191.0128784,2638,2638,0,4324800,11,11.48648649,376512,6.952776233,48.34109734,13.42685626,23,23,0,1500000,4,3.983936767,376512,2.044693635,4.180772059,4.478004491,7,7,1,119752984,318,318.0588684,376512,6.302108765,39.71657562,318.1213379,329,329,307,6a16089d,18,14,0.030432815,0.0045631584
507,260.0033264,0.02055111714,0.02935900167,8856,0.04217084497,0.001778380247,0.05138415471,0.8014497757,0.8014497757,0,34121,4,3.852868112,8856,0.8953411959,0.801635857,3.955531386,7,7,1,530186,69,59.86743546,8856,15.63893032,244.5761414,61.87637329,74,74,35,272482.9063,5.165406227,30.7681694,8856,127.8461151,16344.62891,131.4964294,2414,2414,0,111002,14,12.53410117,8856,4.844041281,23.46473594,13.43757523,23,23,0,1b32427b,14,13,0.026622547,0.044158038
