kid_id,max_movement_day,min_movement_day,median_movement_day,std_movement_day,range_movement_day,max_movement_night,min_movement_night,median_movement_night,std_movement_night,range_movement_night,avg_light_day,max_light_day,min_light_day,median_light_day,std_light_day,range_light_day,avg_light_night,max_light_night,min_light_night,median_light_night,std_light_night,range_light_night,non_wear_rate,max_avg_movement_10min_mean,max_avg_movement_10min_max,max_avg_movement_10min_min,max_avg_movement_10min_median,max_avg_movement_10min_std,max_avg_movement_30min_mean,max_avg_movement_30min_max,max_avg_movement_30min_min,max_avg_movement_30min_median,max_avg_movement_30min_std,max_avg_movement_60min_mean,max_avg_movement_60min_max,max_avg_movement_60min_min,max_avg_movement_60min_median,max_avg_movement_60min_std
23567787,4.81016,0.0,0.0032745393,0.048673324,4.81016,0.26372188,0.0,0.0032087632,0.0028722242,0.26372188,82.245605,612.6,0.0,105.0,41.4948,612.6,84.54726,134.5,0.0,105.0,39.1316,134.5,0.828620909538854,0.0480341561603855,0.629862944882674,0.0029493877004521,0.0041191926963316,0.129559069306532,0.0347026101039485,0.52397323008379,0.0029108962749079,0.0040309619177909,0.104584599958734,0.029518917227232,0.459532239506625,0.0028756313000081,0.00400981737152,0.0914495032559988
380029ef,3.808876,0.0,0.050402038,0.18962146,3.808876,0.27996498,0.0,0.005324753,0.02306719,0.27996498,120.27401,2648.0,0.0,8.8,400.4312,2648.0,19.045998,67.09548,2.4708385,17.039663,13.645499,64.62464,0.0,0.377006484917049,0.908224665932357,0.0300844674674352,0.327056661986474,0.222442190494165,0.277524588176369,0.760578113776379,0.0204878887567936,0.223260668010658,0.193335414167035,0.243984835508127,0.62881362722275,0.0484168017936301,0.188555314000256,0.151857896809039
f6d6f400,4.754274,0.0,0.023122204,0.11502756,4.754274,0.22063002,0.0,0.0051955627,0.020788426,0.22063002,139.97873,2635.0,0.0,11.2,423.92682,2635.0,15.165143,36.100143,0.5157439,13.229042,7.796968,35.5844,0.0,0.265503660167014,0.573438906537679,0.0743452375890532,0.177938571027092,0.186066509922898,0.155919166770167,0.345283674869441,0.0431366920297844,0.111325314015815,0.106592350493804,0.108336998418815,0.229320459744364,0.0378573766033829,0.0849261303835855,0.0648572201117508
613fc399,5.010178,0.0,0.029727064,0.18232799,5.010178,0.57854277,0.0,0.008792299,0.025364246,0.57854277,145.67372,2646.6667,0.0,7.196221,448.7511,2646.6667,14.70914,172.88345,0.27912933,1.317071,33.55848,172.60432,0.0,0.369039346948941,0.646147619684537,0.0469019074575044,0.425850878405375,0.193312030196984,0.265844831283874,0.492633617170153,0.0354064204924119,0.302039249026186,0.135404431466188,0.197932927646445,0.442003085008683,0.0299089236860578,0.21120375667293,0.0958043045914043
ee21612e,3.0810215,0.0,0.0,0.039681062,3.0810215,0.6941985,0.0,0.0,0.009802938,0.6941985,13.954759,350.0,0.0,7.6515484,27.163633,350.0,16.235773,190.84308,0.0,8.787165,29.609943,190.84308,0.533723555978132,0.089688865391751,0.301832993534238,2.67863288172521e-07,0.0574397505682119,0.0986255331576193,0.054679379656702,0.181284290323457,8.92877627241736e-08,0.0311369970032515,0.058207318080605,0.0399269369490883,0.164130989168708,4.46438813620868e-08,0.0292569651430516,0.0439559339756633
9ddfb9e6,3.2886946,0.0,0.008312909,0.08544221,3.2886946,0.48355228,0.0,0.0005690515,0.015839359,0.48355228,45.96117,2643.5,0.0,9.000508,166.43777,2643.5,29.476898,123.258316,0.0,22.696266,26.492802,123.258316,0.0263504025000494,0.28492021469047,0.690393949152591,0.101008692785399,0.231015078909695,0.173587711846332,0.198959876975692,0.572032631356787,0.0687940492431153,0.143822194848424,0.145453586754495,0.151547847934215,0.463878326040059,0.0481529418265422,0.102881462556752,0.119568700817769
cadd4ae5,4.4733834,0.0,0.037077323,0.2504068,4.4733834,0.687675,0.0,0.011282794,0.03931669,0.687675,95.88131,2647.6667,0.0,12.8,324.51453,2647.6667,30.397623,405.71982,0.0,14.799001,62.447956,405.71982,0.0,0.591753834230882,0.999239952055117,0.0354979076951471,0.632467767720421,0.288584467258416,0.453028203888387,0.815990492349697,0.0285824109384458,0.468501118568626,0.24298472527285,0.344158941734163,0.742867590562027,0.0259077320901409,0.318134418989684,0.212200986279116
abac67cc,1.4861505,0.0,0.008296926,0.033438034,1.4861505,0.83191615,0.0,0.006094387,0.018109806,0.83191615,15.977171,2531.8,0.0,5.955995,80.2976,2531.8,12.092166,112.21142,0.0,8.70549,14.870808,112.21142,0.0,0.119808958440455,0.2181369556279,0.0521722821666723,0.118754292939654,0.0377019249742642,0.0723601024267745,0.122841506206882,0.0375410097497277,0.0698888834271202,0.0218641879767846,0.0479799434072106,0.0779841406740088,0.0303674700823728,0.0454758563606096,0.0131770895531369
db38d1f9,3.9704547,0.0,0.030928968,0.17122985,3.9704547,3.3294332,0.0,0.062103897,0.21653455,3.3294332,34.85234,2617.0,0.0,5.2970524,154.43085,2617.0,25.036142,569.2,0.0,7.5298247,48.49834,569.2,0.0,0.443184897415626,1.029097845871,0.138184623752992,0.388762648836322,0.236450857860582,0.271683585856308,0.52763266858302,0.0774701828830176,0.266325844877348,0.136061744543391,0.190463640415979,0.352788017110369,0.0553672786428756,0.189016730318013,0.0911910156725297
97bb0cc0,4.3649487,0.0,0.0093467785,0.13180791,4.3649487,0.38010418,0.0,0.0012484093,0.010200955,0.38010418,39.458447,2636.3333,0.0,7.5,213.82933,2636.3333,8.358645,32.172394,0.20028298,7.0800705,6.1297727,31.97211,0.374806733302846,0.383904009690579,0.929566552559845,0.0013410692025596,0.375077355385292,0.276435361548509,0.246070742916126,0.644468226382095,0.0013127892164953,0.209173497946219,0.197864421862837,0.177433047262718,0.576618702542813,0.0013008267423073,0.156864698152868,0.153085128671478
d445fb74,4.7498927,0.0,0.01394188,0.10050764,4.7498927,1.4650956,0.0,0.001987964,0.021761877,1.4650956,26.289059,2605.2,0.0,8.461748,101.30652,2605.2,20.488,167.0,0.0,12.578335,22.271862,167.0,0.0180654820757649,0.277099618146218,0.841690261103213,0.0333873565619191,0.196339846616475,0.19664813419901,0.178288042691339,0.542517335754302,0.028727163389946,0.120844716290579,0.141635893132502,0.130255293002756,0.424421737875996,0.0230599651837515,0.0898394900011985,0.102137168698913
4e85505f,2.211821,0.0,0.0076350793,0.061630372,2.211821,0.41063604,0.0,0.0040975222,0.012178648,0.41063604,9.802337,2559.2,0.0,6.270609,25.39771,2559.2,10.245259,86.4,0.0,7.520039,7.3399987,86.4,0.294022656771508,0.1980436774069,0.49944511782378,0.0071443888281161,0.210841456614435,0.143795190095088,0.123257315816573,0.351913790814837,0.0070509869281926,0.110050345817884,0.0966124914754555,0.0904622987417011,0.300747894660324,0.0069870512544487,0.088471855897842,0.0739533434231121
f81598bf,2.663072,0.0,0.0003904269,0.05244718,2.663072,0.97127247,0.0,9.333233e-05,0.011239095,0.97127247,13.194255,2562.5,0.0,3.6380658,68.614876,2562.5,2.6361911,10.949873,0.060440384,1.5683033,2.5751717,10.889433,0.391454051147228,0.137717402438061,0.412301612464459,1.50168273004662e-06,0.119195074633656,0.103477650627699,0.0812067195629931,0.318683450870837,1.16156096447008e-06,0.0734165045767264,0.07272029685127,0.0615125431255866,0.252108700666577,1.09635017319457e-06,0.0471291560372341,0.0604010051250393
21a76448,3.6440847,0.0,0.023436189,0.09810485,3.6440847,0.40094325,0.0,0.0084038405,0.033116173,0.40094325,99.976814,2626.0,0.0,8.25,361.60962,2626.0,13.369309,107.0,0.0,5.621993,16.565369,107.0,0.0,0.253491991138525,0.673804329211513,0.0367279954642678,0.260275273467414,0.146055641034433,0.170265904607464,0.470921716680621,0.0279522657692239,0.165499553516889,0.0990236998305399,0.122632813054942,0.29384460188695,0.02612416736564,0.125144334618482,0.0596570976376364
6a16089d,3.343552,0.0,0.011229543,0.08410403,3.343552,0.45111156,0.0,0.0020124242,0.008527316,0.45111156,41.95531,2638.0,0.0,5.4852166,223.33339,2638.0,8.692791,64.23776,0.0,3.644817,10.550202,64.23776,0.0724040668026517,0.221210896467353,0.616793737801102,0.0699210518100396,0.167653946780289,0.140100186184313,0.146104827554825,0.445476554948255,0.0447217090286005,0.124294315306987,0.0947080647480544,0.104666275118252,0.354947206951839,0.0342682433901827,0.0910457959772597,0.0728037368835557
1b32427b,0.8014498,0.0,0.015426373,0.043376748,0.8014498,0.27845007,0.0,0.040698178,0.033340365,0.27845007,36.084908,2414.0,0.0,3.6662962,141.437,2414.0,7.957644,12.094085,0.03163318,10.765558,3.6458805,12.062451,0.0,0.0685690725392148,0.0890138697189589,0.0485543054838975,0.0616080656317839,0.0188800913680486,0.0497806577853373,0.0671363552714966,0.0289210898441979,0.0515325930128273,0.0170161235976291,0.0424320283377797,0.0576733360589532,0.0192677545463296,0.046393511372918,0.0168409017416208
cd39e576,1.7192163,0.0,0.02260505,0.059243497,1.7192163,0.06663047,0.0,0.024149522,0.014985557,0.06663047,42.862286,2604.6,0.0,24.764824,68.97841,2604.6,25.59954,131.77863,2.9395478,8.602585,32.475166,128.83908,0.0,0.0819441792149619,0.168001118550698,0.0367160387228675,0.0761144661067969,0.0384326283429953,0.0587120362586416,0.13488726278262,0.0260757037906539,0.0506163328282544,0.0291468216678969,0.0538426665929014,0.125254198576967,0.0315871917682746,0.0438524904952085,0.027467407509951
1e08b1dc,2.6161892,0.0,0.014153709,0.046273347,2.6161892,0.34503746,0.0,0.008437359,0.026098374,0.34503746,64.81381,2650.2,0.0,7.076923,297.84158,2650.2,16.50716,251.0,0.0,7.8774476,28.595335,251.0,0.0,0.0501746413828217,0.168717708198043,0.0191638253299364,0.0366294604570915,0.0330748389783623,0.0347006670095749,0.11279593216358,0.0132642578269142,0.0296755409359548,0.0200046399167921,0.0317333963354988,0.0914010728944049,0.0157019788969083,0.0293365986680624,0.0153297615312141
2fba6cf4,3.267103,0.0,0.0023216312,0.10000921,3.267103,1.3056437,0.0,0.001004313,0.014775335,1.3056437,28.161827,1421.4,0.0,18.170927,36.21067,1421.4,15.434211,242.0,0.0,9.5682335,15.632189,242.0,0.373912391239124,0.273103922432927,0.814205140884345,0.001185905332871,0.26337111761762,0.249958390522744,0.166629129187432,0.588773656029177,0.0011731978211577,0.153410061248461,0.155289038941475,0.110990251345771,0.339641089176156,0.0011650372920687,0.130568314620113,0.0932631696051359
5d885b20,3.8457537,0.0,0.039494768,0.1600538,3.8457537,0.3732249,0.0,0.028062651,0.024487313,0.3732249,17.248653,358.8,0.0,6.7882724,19.883846,358.8,24.329784,68.60326,2.3239658,16.03088,25.136595,66.27929,0.0,0.166297668431659,0.652865600927422,0.0209442437067385,0.0667499502810339,0.200549377057266,0.123618749686696,0.560152586458975,0.0229418264141436,0.0585501929369962,0.147378327615924,0.0934274868266679,0.404095996475727,0.0162796676779648,0.044687950292185,0.101336387486485
0c98f822,5.677713,0.0,0.0054424917,0.10016051,5.677713,1.1362189,0.0,0.002501716,0.013444909,1.1362189,86.41033,2632.6,0.0,5.7668867,330.55103,2632.6,11.629024,176.6,0.0,7.251835,12.835308,176.6,0.543988970021875,0.172874510124613,0.626708393268442,3.06776499231868e-06,0.0909114470360976,0.202930355741322,0.122866964753618,0.430545296721943,2.42439906705311e-06,0.0525743356778169,0.144012498764847,0.094964876502499,0.339128809186453,2.09247404539228e-06,0.0362520910780075,0.112085000614012
bc6bd8b2,7.0087237,0.0,0.042077623,0.13908881,7.0087237,0.42103294,0.0,0.010033069,0.03201006,0.42103294,25.826933,2617.75,0.0,5.7430406,124.68312,2617.75,5.6855245,35.2,0.33333334,3.7659018,4.6950097,34.86667,0.0,0.233333681322846,0.833099877585967,0.040251246948416,0.180623153102351,0.210204409821492,0.152634547533856,0.451918777140013,0.0338191671690765,0.109900465730203,0.117798435144748,0.12745561670434,0.288278411318253,0.0346916016320595,0.125359722361463,0.0696442362713633
101c27f1,5.670063,0.0,0.03326662,0.19975393,5.670063,0.6196837,0.0,0.0053013833,0.035338417,0.6196837,43.61787,2589.4,0.0,8.468926,187.35808,2589.4,7.7792344,129.4,0.0,3.0293388,9.752648,129.4,0.0,0.354583482420491,0.940140672493726,0.0196933229988133,0.288767863592754,0.267179428687462,0.250159423402542,0.631383718568314,0.0151062033201729,0.210040562759645,0.189078064601507,0.198702900425582,0.48410261395604,0.0321517272425505,0.175813491170219,0.13760206573426
ef07f833,3.3719966,0.0,0.01934027,0.13093248,3.3719966,0.19344041,0.0,0.010241728,0.024230398,0.19344041,77.42498,2591.2,0.0,7.9542465,299.43585,2591.2,63.729324,81.98544,1.1282529,65.94134,17.843332,80.85719,0.0,0.116355326914262,0.634313142066821,0.0202740285273952,0.0279797041953619,0.165153926864899,0.0841386595580153,0.413942866957402,0.0179921858588285,0.0250423696681133,0.111530215595333,0.0789459360305557,0.267928329510721,0.0166016157801412,0.0431853321521522,0.0800751344292145
3983d3cd,4.1074543,0.0,0.022991631,0.091905005,4.1074543,0.6930031,0.0,0.017337589,0.05695227,0.6930031,16.382286,2435.8,0.0,4.869025,77.63515,2435.8,10.182546,137.5,0.0,4.1428685,20.01964,137.5,0.0,0.15854525854097,0.537478139391169,0.0183054914968759,0.169114061722712,0.11886675933201,0.107718667396639,0.342740000434181,0.0267217120137831,0.0953583669653916,0.0747687696595908,0.0857139004915924,0.204995659776564,0.0205863888407137,0.0819411979163568,0.0503204581421341
9570bfb7,3.0027628,0.0,0.0017885808,0.061935652,3.0027628,0.030371558,1.9268195e-05,0.0010864243,0.010020699,0.030352289,27.173285,2625.6,0.0,11.0,132.64249,2625.6,12.300402,65.393486,0.841825,11.0,9.077849,64.55166,0.693308237824757,0.156592336071895,0.655841890784601,0.0002141396485664,0.0782952966663288,0.188105039160705,0.0941733988014393,0.330647465640666,0.0001435758654224,0.0594872003126915,0.0972212108211208,0.0730714590175954,0.242516733924883,0.000122837575797,0.0461742688551352,0.0725130366202745
c6ead822,3.5274262,0.0,0.02598716,0.079754524,3.5274262,1.96993,0.0,0.022878991,0.07142761,1.96993,37.60957,2630.2,0.0,10.111559,141.44113,2630.2,66.27485,959.8,0.0,8.669002,182.36127,959.8,0.0,0.159328851726003,0.328567921940703,0.0046032024395951,0.132664860891722,0.0932820251546964,0.116039690379308,0.226688226250311,0.024042882864721,0.110517909672732,0.0624827138149866,0.0987124018677043,0.182642073889939,0.050088981384215,0.0887352200853769,0.046681648300962
43720c15,1.507936,0.0,0.016708175,0.058831837,1.507936,2.5188522,0.0,0.015820809,0.07862167,2.5188522,57.490017,2591.8,0.0,8.316456,247.26857,2591.8,11.719875,96.333336,0.0,11.398876,10.55608,96.333336,0.0,0.156064819668973,0.227331116236746,0.0703136482285724,0.153518816269934,0.0485258837211229,0.110769331135688,0.146366161841812,0.0492030081610564,0.111820390881783,0.0306997454747746,0.0877358726036245,0.12736021988207,0.0426331792558813,0.083380426966521,0.0261348391572117
22f43a12,4.98296,0.0,0.01651737,0.19144155,4.98296,2.1794627,0.0,0.0013930143,0.037605025,2.1794627,102.227264,2629.5,0.0,10.0625,326.65662,2629.5,15.747764,946.0,0.0,5.479473,26.920683,946.0,0.034710873664362,0.567713484658865,0.883346478718643,0.155640584232363,0.599093334955705,0.174318617524142,0.383479544021503,0.584902070291961,0.0793987379043554,0.408129389146254,0.127885864399993,0.298859371383224,0.425638559972544,0.051215259405038,0.300505212793069,0.105603670662476
26aeacdf,5.194893,0.0,0.029718788,0.23652756,5.194893,1.6373132,0.0,0.020758811,0.04723152,1.6373132,24.889072,2602.0,0.0,7.5652175,112.11112,2602.0,5.8689084,150.0,0.0,3.058632,8.922404,150.0,0.0,0.75963566455815,1.23438954559776,0.0271742765209638,0.766691269003786,0.365569475147373,0.496088834477092,1.02288946001596,0.0217046598168155,0.515687622906989,0.278352184770163,0.339756218139203,0.754150734505755,0.0646453042542412,0.356135516037014,0.159333183246378
f0957ca1,4.0893626,0.0,0.03035172,0.1364326,4.0893626,1.1844985,0.0,0.017015135,0.06784209,1.1844985,19.014362,2539.75,0.0,7.478589,56.39527,2539.75,24.571846,221.0,0.0,9.023968,35.78468,221.0,0.0,0.262317451185894,0.790313261173045,0.0242250327515649,0.203366734091075,0.229184760427189,0.165573684115496,0.477986064579859,0.022717815437589,0.164356085013843,0.127521595984143,0.125802911085569,0.331983463847832,0.0191988552663781,0.129828650413282,0.0819331089521099
5b9ff85e,1.2797189,0.0,0.0006703766,0.010799403,1.2797189,0.37013122,0.0,0.0005699102,0.0060217376,0.37013122,18.176626,830.4,0.0,15.25,17.626438,830.4,16.345068,78.12977,0.0,15.25,7.12155,78.12977,0.709485507246377,0.0205974430517807,0.156114720304807,5.17603439220693e-07,0.0078618098981678,0.0351219281582034,0.0146689426670598,0.0976564536377029,1.72534479740231e-07,0.0073859167725054,0.0220405251746366,0.0116367818338431,0.0589957254372975,8.62672398701155e-08,0.0066630673316669,0.0148818189639534
7048067,5.98966,0.0,0.021629367,0.08861416,5.98966,0.4402275,0.0,0.012849063,0.04181177,0.4402275,23.63054,2582.25,0.0,6.675,98.9633,2582.25,12.239126,50.411003,0.0,4.6530495,15.342979,50.411003,0.0,0.104912308959479,0.208143244118946,0.0177830549897105,0.0769503018508355,0.0640754858794974,0.0894128890153206,0.156682067277143,0.0260465826444286,0.109453417529625,0.0415223797397136,0.0706210085512223,0.125060027211495,0.0204000982044464,0.0796612127422397,0.0320974741572095
c446e1c5,1.7431325,0.0,0.0046720374,0.024211576,1.7431325,1.083689,0.0,0.0009990067,0.017241873,1.083689,15.665193,2500.2,0.0,6.453225,31.650465,2500.2,10.228772,82.0,0.0,4.977351,13.15704,82.0,0.0029996165334625,0.0704722014668109,0.120234271511436,0.0482244861285835,0.0658779756534235,0.0199405932624655,0.0421136625095186,0.0791136316184646,0.02378930665357,0.036618929539907,0.0149253539515059,0.030574467834775,0.0515503720444263,0.0180972433779513,0.0291715573916867,0.0091045761285921
02cf7384,2.4344954,0.0,0.006700395,0.064665556,2.4344954,0.66942,0.0,0.000338824,0.01825332,0.66942,17.339073,2617.8,0.0,5.356785,70.86116,2617.8,7.0363603,160.0,0.0,3.7243218,8.242875,160.0,0.266740074995536,0.218636881720114,0.556053239541749,9.3380610148112e-08,0.191333927152058,0.135551655060684,0.131925972872429,0.263534546069282,3.11268700493707e-08,0.136781854658333,0.0730309678983,0.0929494604544083,0.193355094369786,1.55634350246853e-08,0.0993476170203757,0.0501599072345675
ec9195be,2.5158956,0.0,0.016509641,0.0924335,2.5158956,0.5561199,0.0,0.0034794277,0.012847641,0.5561199,21.987986,2563.0,0.0,6.6666665,75.44244,2563.0,32.47629,483.32758,0.0,6.17348,68.95733,483.32758,0.0131672798488165,0.290329804529378,0.557707112686088,0.0752143745465825,0.275992022571154,0.142103216265411,0.184817796468312,0.378838039180199,0.044833572953642,0.184395404676585,0.10062561375185,0.131663671210779,0.325333864363676,0.030693612039122,0.125026294012105,0.0689094734669199
39fb1ad0,4.423644,0.0,0.013583387,0.08958337,4.423644,0.41350704,0.0,0.012828706,0.011415894,0.41350704,14.808052,2576.6,0.0,5.123472,45.314167,2576.6,9.368079,54.929615,0.03765176,6.5550947,12.096076,54.891964,0.549448123620309,0.186337524960923,0.617930208596711,0.0133027929114178,0.0887331998674199,0.204061432713768,0.119605561739485,0.477100859613468,0.0132419685962506,0.053890665877938,0.132960408754421,0.0887702348316938,0.364058182022483,0.0131637648963887,0.0429769477095899,0.0968900638405783
f57de847,6.445747,0.0,0.01585117,0.19470185,6.445747,0.81490767,0.0,0.0017850294,0.018746441,0.81490767,117.27165,2641.6667,0.0,8.85228,357.4137,2641.6667,9.8523,71.6,0.0,6.1838555,9.973644,71.6,0.0541628559390832,0.56980005904333,0.954936087575819,0.0027032326945724,0.617678189083623,0.28653087508554,0.398874301055478,0.764722954688801,0.0026635456474549,0.431943185521717,0.218337091507077,0.286660339082203,0.62777364822622,0.0024763212340379,0.290306081502993,0.170733352203421
32dcc8ab,3.840476,0.0,0.010362785,0.10185398,3.840476,1.3448049,0.0,0.0026062876,0.017711818,1.3448049,5.697447,1212.2,0.0,2.1346607,10.82267,1212.2,5.2046747,43.31474,0.0,2.0,7.6382756,43.31474,0.2764834696128,0.261376536647005,0.603984184388537,9.12164333470855e-06,0.233095890423283,0.174002029326087,0.164923572962973,0.408376237826693,3.43128050196305e-06,0.14330681085614,0.111584417604111,0.127681732950501,0.27313536952777,2.38108030777223e-06,0.119330107336726,0.0802078841459644
a5974a7d,3.7909133,0.0,0.005955755,0.047998197,3.7909133,0.79524434,0.0,0.003331873,0.008924343,0.79524434,35.899136,2580.2,0.0,12.5,108.40995,2580.2,40.3094,441.0,0.5,12.5,94.43393,440.5,0.767140351059302,0.0660810622393225,0.482227304275148,0.0028616342809982,0.0167560191980253,0.115210708473449,0.0481407681073988,0.357941607409157,0.0028261411294806,0.0167150707294544,0.0815808363971353,0.0393238560458866,0.271866320806374,0.0026958283602855,0.0164984299128668,0.0607914056876988
a808ad0a,3.5342643,0.0,9.430408e-05,0.052723043,3.5342643,0.70899254,0.0,5.9197346e-06,0.006024684,0.70899254,30.831123,2629.3333,0.0,5.0,146.2345,2629.3333,17.444862,216.71362,0.057113755,5.871132,33.91332,216.65651,0.588834975614611,0.110941163151312,0.433036498224828,1.77353625000857e-07,0.0294019609254974,0.146971194582805,0.0670676268132109,0.237665276364477,5.91178750002857e-08,0.0155923899412484,0.0874780225311572,0.0464369161549087,0.15890429967047,3.52186181847477e-08,0.0143411361620758,0.0582097101207403
913bea9f,1.3357278,0.0,0.0,0.020605063,1.3357278,0.10735396,0.0,0.0,0.0013996623,0.10735396,3.1417103,949.2,0.0,0.5351142,9.56333,949.2,2.2430184,45.5,0.0,0.81705934,2.485546,45.5,0.814100784519366,0.0317348543577683,0.189484816029047,0.0,2.18405918227897e-05,0.0572002443035886,0.0197806027116497,0.119227044784983,2.59247094113056e-08,9.49807427888219e-06,0.035205045936034,0.015840938545613,0.0994338753237255,2.51890330420995e-08,4.74903713944109e-06,0.0288450922863742
c96b9609,4.6347604,0.0,0.023866305,0.15650348,4.6347604,1.9169445,0.0,0.002378067,0.033833455,1.9169445,65.38458,2631.6,0.0,6.5567865,254.18588,2631.6,7.0777287,92.0,0.0,5.558633,6.5223355,92.0,0.0,0.409351632380381,0.71454876952339,0.221331237133806,0.383187188763016,0.12872264639717,0.253720832826223,0.413553728852033,0.102489396713564,0.230100106326993,0.0896148209622231,0.203235463900889,0.34217646494451,0.0923664387538439,0.178505515634233,0.0730677636761091
685cc0f1,2.5670726,0.0,0.012760535,0.056154553,2.5670726,0.5489747,0.0,0.0010748061,0.015695523,0.5489747,9.219896,1975.6,0.0,3.5,28.50582,1975.6,4.9319253,43.0,0.0,2.9510121,5.043288,43.0,0.0239614529745072,0.178733533628312,0.365933846279707,0.0711559635483354,0.169550858882308,0.0687571922374128,0.108376625425744,0.209683187841792,0.0473969205593347,0.111930192693964,0.0375651222743701,0.0801186937023018,0.132901894345808,0.0367815151996246,0.0833108823959147,0.0247291284746184
65fe69c0,1.4055926,0.0,0.0,0.010098656,1.4055926,0.5831182,0.0,0.0,0.0075228903,0.5831182,3.9451313,297.5,0.0,1.5,8.570654,297.5,2.9889736,49.0,0.0,1.5,4.836252,49.0,0.773958182781712,0.0245899047618919,0.115364363518408,0.0,0.0027310962148476,0.0326445070771054,0.0140731685323393,0.0713129089388329,0.0,0.0026240499903603,0.0204571893753824,0.0085563176279759,0.0429737294145026,0.0,0.0024709266667034,0.0132161536386949
aae9800e,2.4657676,0.0,0.011279028,0.07386494,2.4657676,1.0955163,0.0,0.00034225365,0.029964032,1.0955163,8.145422,2489.2,0.0,1.5967742,31.914883,2489.2,2.5636847,212.5,0.0,1.0,6.095438,212.5,0.0,0.202125005795781,0.464013651370381,0.0798364026438018,0.164114227838875,0.103674094587762,0.13576182375405,0.328254005021593,0.0499336240610783,0.109133005024852,0.076888266713874,0.103796513938507,0.28158920983141,0.0390484829597477,0.0787299493045685,0.0593655898334598
f32a9580,0.36112663,0.0,0.0,0.012324453,0.36112663,0.012027699,0.0,0.0,0.0028484685,0.012027699,2.7774997,473.8,0.0,3.0,1.8894923,473.8,2.7686944,4.953219,0.5598323,3.0,1.1582282,4.393387,0.898491501416431,0.0285840112373798,0.215046507352963,1.68773859021698e-07,4.49363935861887e-05,0.060626892788269,0.0164604074332122,0.14371522698142,7.88569442929562e-08,2.07215490090383e-05,0.0364896805697113,0.0115258684871769,0.0961812149153351,4.95386344020095e-08,1.14977290843557e-05,0.0243738574441371
994ee014,5.9282155,0.0,0.000968162,0.04704249,5.9282155,0.8016726,0.0,0.00043564558,0.019989187,0.8016726,13.418369,2218.2,0.0,1.5,27.210464,2218.2,10.789558,88.83687,0.0,0.81861687,21.100098,88.83687,0.597017925202477,0.099907732787287,0.721541091023634,2.78724062359477e-05,0.004442674802461,0.188854535150028,0.0544500924413809,0.333920497913399,1.65985633583116e-05,0.0038996196840243,0.101590068618704,0.0366449680526825,0.248802969136674,1.05743761646614e-05,0.0034434270264076,0.0726191297483103
855c6099,3.1109877,0.0,0.008629871,0.10951608,3.1109877,0.38424188,0.0,0.00035301346,0.01143959,0.38424188,26.1726,2593.2,0.0,8.783785,99.596535,2593.2,36.02701,538.2781,0.5,9.638208,81.67161,537.7781,0.147346692643102,0.300818838629548,0.880502841202542,4.68247764880895e-05,0.224057278319378,0.25570921415434,0.197417625065525,0.702576583151757,4.42248461486846e-05,0.148332811569943,0.17314230754431,0.13760418931703,0.407344410837191,4.37961087751799e-05,0.118296661359269,0.103838245533505
5b66b6f2,3.3704622,0.0,0.038880073,0.14908819,3.3704622,0.8890036,0.0,0.0074708317,0.04103669,0.8890036,85.30427,2628.8,0.0,9.4,272.916,2628.8,4.9618106,48.0,0.0,1.7353871,7.3541083,48.0,0.0,0.354807536309146,0.560439747548662,0.062625887527732,0.410897319371967,0.171280892363005,0.241486523568994,0.446717032955429,0.0530287427816638,0.274667707881438,0.117005312068628,0.191181228224902,0.340152713834232,0.0347098467278531,0.21769984088104,0.0910205288744842
f0d76b32,2.4727106,0.0,0.0013807062,0.031330813,2.4727106,0.75645417,0.0,0.00059578335,0.013745395,0.75645417,15.32054,1939.4,0.0,3.880536,44.30168,1939.4,14.788079,2554.5,0.0,4.400276,22.389032,2554.5,0.413358585858586,0.077740576938659,0.183329155523097,0.0001996279009252,0.0816215269759975,0.0497504393802257,0.052645280044402,0.132952612711738,7.59075410062198e-05,0.0561225686019077,0.0330085748843761,0.0397626038812795,0.0899852009617593,4.49987845406162e-05,0.0449555366744763,0.0242477952478631
b37281d5,3.1487062,0.0,0.021353804,0.17702056,3.1487062,0.3506368,0.0,0.001702162,0.013828453,0.3506368,166.43456,2645.0,0.0,6.25,471.48962,2645.0,6.536038,45.75,0.0,4.562193,6.947008,45.75,0.0514270404422133,0.482311811221716,0.820703630583982,0.0412704294547439,0.615802549570799,0.247103475245353,0.334999312787921,0.546135091929076,0.0333452171720637,0.40345691969463,0.176490274531886,0.246853587965215,0.400428752180435,0.0241934950377673,0.307501159306271,0.131448644760516
83711ef5,4.5609736,0.0,0.0,0.039229788,4.5609736,0.34667018,0.0,0.0,0.009737906,0.34667018,7.613339,1652.0,0.0,2.9618378,22.808811,1652.0,5.657951,145.8,0.0,2.7869883,9.178572,145.8,0.620045382006782,0.063729463921305,0.321563387750454,4.64671196217144e-07,0.001575109694708,0.0969875206224966,0.0408083010631065,0.182649780907862,1.99656791563838e-07,0.0005263854787086,0.0619703510937568,0.0321488611928821,0.132736882883192,9.98283957819189e-08,0.0002631927393543,0.0483989739119248
